,ID,Name,Image,Link,Type
1735,1736,Nurse Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/36/Nurse_Hat.png/revision/latest?cb=20200516215841,https://terraria.fandom.com/wiki/Nurse_Hat,
1736,1737,Nurse Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/cd/Nurse_Shirt.png/revision/latest?cb=20200808235021,https://terraria.fandom.com/wiki/Nurse_Shirt,
1737,1738,Nurse Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a0/Nurse_Pants.png/revision/latest?cb=20200808234855,https://terraria.fandom.com/wiki/Nurse_Pants,
1738,1739,Wizard's Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/88/Wizard%27s_Hat.png/revision/latest?cb=20200729221640,https://terraria.fandom.com/wiki/Wizard%27s_Hat,
1739,1740,Guy Fawkes Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/ea/Guy_Fawkes_Mask.png/revision/latest?cb=20200516213748,https://terraria.fandom.com/wiki/Guy_Fawkes_Mask,
1740,1741,Dye Trader Robe,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/8d/Dye_Trader_Robe.png/revision/latest?cb=20200516211624,https://terraria.fandom.com/wiki/Dye_Trader_Robe,
1741,1742,Steampunk Goggles,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/aa/Steampunk_Goggles.png/revision/latest?cb=20200516222540,https://terraria.fandom.com/wiki/Steampunk_Goggles,
1742,1743,Cyborg Helmet,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/60/Cyborg_Helmet.png/revision/latest?cb=20201013180201,https://terraria.fandom.com/wiki/Cyborg_Helmet,
1743,1744,Cyborg Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/13/Cyborg_Shirt.png/revision/latest?cb=20200516211033,https://terraria.fandom.com/wiki/Cyborg_Shirt,
1744,1745,Cyborg Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/02/Cyborg_Pants.png/revision/latest?cb=20200516211030,https://terraria.fandom.com/wiki/Cyborg_Pants,
1745,1746,Creeper Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/ff/Creeper_Mask.png/revision/latest?cb=20200516210324,https://terraria.fandom.com/wiki/Creeper_Mask,
1746,1747,Creeper Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a5/Creeper_Shirt.png/revision/latest?cb=20200516210327,https://terraria.fandom.com/wiki/Creeper_Shirt,
1747,1748,Creeper Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3f/Creeper_Pants.png/revision/latest?cb=20200516210326,https://terraria.fandom.com/wiki/Creeper_Pants,
1748,1749,Cat Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/97/Cat_Mask.png/revision/latest?cb=20200516204120,https://terraria.fandom.com/wiki/Cat_Mask,
1749,1750,Cat Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/25/Cat_Shirt.png/revision/latest?cb=20200516204123,https://terraria.fandom.com/wiki/Cat_Shirt,
1750,1751,Cat Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/ce/Cat_Pants.png/revision/latest?cb=20200516204121,https://terraria.fandom.com/wiki/Cat_Pants,
1751,1752,Ghost Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f5/Ghost_Mask.png/revision/latest?cb=20200516212840,https://terraria.fandom.com/wiki/Ghost_Mask,
1752,1753,Ghost Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/23/Ghost_Shirt.png/revision/latest?cb=20200516212841,https://terraria.fandom.com/wiki/Ghost_Shirt,
1753,1754,Pumpkin Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/ba/Pumpkin_Mask.png/revision/latest?cb=20200803214403,https://terraria.fandom.com/wiki/Pumpkin_Mask,
1754,1755,Pumpkin Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a6/Pumpkin_Shirt.png/revision/latest?cb=20200516220838,https://terraria.fandom.com/wiki/Pumpkin_Shirt,
1755,1756,Pumpkin Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/54/Pumpkin_Pants.png/revision/latest?cb=20200516220832,https://terraria.fandom.com/wiki/Pumpkin_Pants,
1756,1757,Robot Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3e/Robot_Mask.png/revision/latest?cb=20200516221245,https://terraria.fandom.com/wiki/Robot_Mask,
1757,1758,Robot Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/74/Robot_Shirt.png/revision/latest?cb=20200516221247,https://terraria.fandom.com/wiki/Robot_Shirt,
1758,1759,Robot Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9c/Robot_Pants.png/revision/latest?cb=20200516221246,https://terraria.fandom.com/wiki/Robot_Pants,
1759,1760,Unicorn Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/90/Unicorn_Mask.png/revision/latest?cb=20200516223252,https://terraria.fandom.com/wiki/Unicorn_Mask,
1760,1761,Unicorn Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/bd/Unicorn_Shirt.png/revision/latest?cb=20200516223255,https://terraria.fandom.com/wiki/Unicorn_Shirt,
1761,1762,Unicorn Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/26/Unicorn_Pants.png/revision/latest?cb=20200516223254,https://terraria.fandom.com/wiki/Unicorn_Pants,
1762,1763,Vampire Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9a/Vampire_Mask.png/revision/latest?cb=20200901203021,https://terraria.fandom.com/wiki/Vampire_Mask,
1763,1764,Vampire Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/43/Vampire_Shirt.png/revision/latest?cb=20200516223313,https://terraria.fandom.com/wiki/Vampire_Shirt,
1764,1765,Vampire Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/bf/Vampire_Pants.png/revision/latest?cb=20200516223312,https://terraria.fandom.com/wiki/Vampire_Pants,
1765,1766,Witch Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/18/Witch_Hat.png/revision/latest?cb=20200516223605,https://terraria.fandom.com/wiki/Witch_Hat,
1766,1767,Leprechaun Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/49/Leprechaun_Hat.png/revision/latest?cb=20201013180241,https://terraria.fandom.com/wiki/Leprechaun_Hat,
1767,1768,Leprechaun Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b6/Leprechaun_Shirt.png/revision/latest?cb=20200516214649,https://terraria.fandom.com/wiki/Leprechaun_Shirt,
1768,1769,Leprechaun Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b4/Leprechaun_Pants.png/revision/latest?cb=20200516214648,https://terraria.fandom.com/wiki/Leprechaun_Pants,
1769,1770,Pixie Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/41/Pixie_Shirt.png/revision/latest?cb=20200516220615,https://terraria.fandom.com/wiki/Pixie_Shirt,
1770,1771,Pixie Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e0/Pixie_Pants.png/revision/latest?cb=20200516220614,https://terraria.fandom.com/wiki/Pixie_Pants,
1771,1772,Princess Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e9/Princess_Hat.png/revision/latest?cb=20200516220758,https://terraria.fandom.com/wiki/Princess_Hat,
1772,1773,Princess Dress,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/38/Princess_Dress.png/revision/latest?cb=20200516220756,https://terraria.fandom.com/wiki/Princess_Dress,
1773,1774,Goodie Bag,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/08/Goodie_Bag.png/revision/latest?cb=20200516213437,https://terraria.fandom.com/wiki/Goodie_Bag,
1774,1775,Witch Dress,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f3/Witch_Dress.png/revision/latest?cb=20200516223604,https://terraria.fandom.com/wiki/Witch_Dress,
1775,1776,Witch Boots,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f1/Witch_Boots.png/revision/latest?cb=20200516223603,https://terraria.fandom.com/wiki/Witch_Boots,
1776,1777,Bride of Frankenstein Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/60/Bride_of_Frankenstein_Mask.png/revision/latest?cb=20200516201153,https://terraria.fandom.com/wiki/Bride_of_Frankenstein_Mask,
1777,1778,Bride of Frankenstein Dress,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b6/Bride_of_Frankenstein_Dress.png/revision/latest?cb=20200516201149,https://terraria.fandom.com/wiki/Bride_of_Frankenstein_Dress,
1778,1779,Karate Tortoise Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/2d/Karate_Tortoise_Mask.png/revision/latest?cb=20200516214426,https://terraria.fandom.com/wiki/Karate_Tortoise_Mask,
1779,1780,Karate Tortoise Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7d/Karate_Tortoise_Shirt.png/revision/latest?cb=20200516214428,https://terraria.fandom.com/wiki/Karate_Tortoise_Shirt,
1780,1781,Karate Tortoise Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7a/Karate_Tortoise_Pants.png/revision/latest?cb=20200516214427,https://terraria.fandom.com/wiki/Karate_Tortoise_Pants,
1781,1782,Candy Corn Rifle,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/fa/Candy_Corn_Rifle.png/revision/latest?cb=20200516204056,https://terraria.fandom.com/wiki/Candy_Corn_Rifle,
1782,1783,Candy Corn,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/ee/Candy_Corn.png/revision/latest?cb=20200516204058,https://terraria.fandom.com/wiki/Candy_Corn,
1783,1784,Jack 'O Lantern Launcher,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9a/Jack_%27O_Lantern_Launcher.png/revision/latest?cb=20200516214329,https://terraria.fandom.com/wiki/Jack_%27O_Lantern_Launcher,
1784,1785,Explosive Jack 'O Lantern,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/c6/Explosive_Jack_%27O_Lantern.png/revision/latest?cb=20200516212007,https://terraria.fandom.com/wiki/Explosive_Jack_%27O_Lantern,
1785,1786,Sickle,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/02/Sickle.png/revision/latest?cb=20200516221752,https://terraria.fandom.com/wiki/Sickle,
1786,1787,Pumpkin Pie,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7d/Pumpkin_Pie.png/revision/latest?cb=20200517000631,https://terraria.fandom.com/wiki/Pumpkin_Pie,
1787,1788,Scarecrow Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/45/Scarecrow_Hat.png/revision/latest?cb=20200516221525,https://terraria.fandom.com/wiki/Scarecrow_Hat,
1788,1789,Scarecrow Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/1d/Scarecrow_Shirt.png/revision/latest?cb=20200516221527,https://terraria.fandom.com/wiki/Scarecrow_Shirt,
1789,1790,Scarecrow Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/84/Scarecrow_Pants.png/revision/latest?cb=20200516221526,https://terraria.fandom.com/wiki/Scarecrow_Pants,
1790,1791,Cauldron,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/37/Cauldron.png/revision/latest?cb=20200516204128,https://terraria.fandom.com/wiki/Cauldron,
1791,1792,Pumpkin Chair,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/60/Pumpkin_Chair.png/revision/latest?cb=20200516220816,https://terraria.fandom.com/wiki/Pumpkin_Chair,
1792,1793,Pumpkin Door,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/2f/Pumpkin_Door.png/revision/latest?cb=20200516220821,https://terraria.fandom.com/wiki/Pumpkin_Door,
1793,1794,Pumpkin Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e9/Pumpkin_Table.png/revision/latest?cb=20200516220842,https://terraria.fandom.com/wiki/Pumpkin_Table,
1794,1795,Pumpkin Work Bench,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/da/Pumpkin_Work_Bench.png/revision/latest?cb=20200516220845,https://terraria.fandom.com/wiki/Pumpkin_Work_Bench,
1795,1796,Pumpkin Platform,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/30/Pumpkin_Platform.png/revision/latest?cb=20200516220835,https://terraria.fandom.com/wiki/Pumpkin_Platform,
1796,1797,Tattered Fairy Wings,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/76/Tattered_Fairy_Wings.png/revision/latest?cb=20200516222739,https://terraria.fandom.com/wiki/Tattered_Fairy_Wings,
1797,1798,Spider Egg,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/96/Spider_Egg.png/revision/latest?cb=20200516222306,https://terraria.fandom.com/wiki/Spider_Egg,
1798,1799,Magical Pumpkin Seed,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/1e/Magical_Pumpkin_Seed.png/revision/latest?cb=20200516215025,https://terraria.fandom.com/wiki/Magical_Pumpkin_Seed,
1799,1800,Bat Hook,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7a/Bat_Hook.png/revision/latest?cb=20200516190856,https://terraria.fandom.com/wiki/Bat_Hook,
1800,1801,Bat Scepter,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/eb/Bat_Scepter.png/revision/latest?cb=20200516190857,https://terraria.fandom.com/wiki/Bat_Scepter,
1801,1802,Raven Staff,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/10/Raven_Staff.png/revision/latest?cb=20200516221018,https://terraria.fandom.com/wiki/Raven_Staff,
1802,1803,Jungle Key Mold,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/cf/Jungle_Key_Mold.png/revision/latest?cb=20200516214406,https://terraria.fandom.com/wiki/Jungle_Key_Mold,
1803,1804,Corruption Key Mold,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/da/Corruption_Key_Mold.png/revision/latest?cb=20200731163752,https://terraria.fandom.com/wiki/Corruption_Key_Mold,
1804,1805,Crimson Key Mold,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/aa/Crimson_Key_Mold.png/revision/latest?cb=20200731163632,https://terraria.fandom.com/wiki/Crimson_Key_Mold,
1805,1806,Hallowed Key Mold,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/16/Hallowed_Key_Mold.png/revision/latest?cb=20200516213811,https://terraria.fandom.com/wiki/Hallowed_Key_Mold,
1806,1807,Frozen Key Mold,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/1e/Frozen_Key_Mold.png/revision/latest?cb=20200731163524,https://terraria.fandom.com/wiki/Frozen_Key_Mold,
1807,1808,Hanging Jack 'O Lantern,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/83/Hanging_Jack_%27O_Lantern.png/revision/latest?cb=20200516213838,https://terraria.fandom.com/wiki/Hanging_Jack_%27O_Lantern,
1808,1809,Rotten Egg,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/03/Rotten_Egg.png/revision/latest?cb=20200516221310,https://terraria.fandom.com/wiki/Rotten_Egg,
1809,1810,Unlucky Yarn,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7e/Unlucky_Yarn.png/revision/latest?cb=20200516223258,https://terraria.fandom.com/wiki/Unlucky_Yarn,
1810,1811,Black Fairy Dust,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a1/Black_Fairy_Dust.png/revision/latest?cb=20200516191831,https://terraria.fandom.com/wiki/Black_Fairy_Dust,
1811,1812,Jackelier,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7e/Jackelier.png/revision/latest?cb=20200516214334,https://terraria.fandom.com/wiki/Jackelier,
1812,1813,Jack 'O Lantern,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/21/Jack_%27O_Lantern.png/revision/latest?cb=20200805022119,https://terraria.fandom.com/wiki/Jack_%27O_Lantern,
1813,1814,Spooky Chair,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3b/Spooky_Chair.png/revision/latest?cb=20200516222345,https://terraria.fandom.com/wiki/Spooky_Chair,
1814,1815,Spooky Door,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/78/Spooky_Door.png/revision/latest?cb=20200516222349,https://terraria.fandom.com/wiki/Spooky_Door,
1815,1816,Spooky Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e2/Spooky_Table.png/revision/latest?cb=20200516222400,https://terraria.fandom.com/wiki/Spooky_Table,
1816,1817,Spooky Work Bench,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/14/Spooky_Work_Bench.png/revision/latest?cb=20200516222407,https://terraria.fandom.com/wiki/Spooky_Work_Bench,
1817,1818,Spooky Wood Platform,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/82/Spooky_Wood_Platform.png/revision/latest?cb=20200516222403,https://terraria.fandom.com/wiki/Spooky_Wood_Platform,
1818,1819,Reaper Hood,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/91/Reaper_Hood.png/revision/latest?cb=20200516221025,https://terraria.fandom.com/wiki/Reaper_Hood,
1819,1820,Reaper Robe,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/18/Reaper_Robe.png/revision/latest?cb=20200516221026,https://terraria.fandom.com/wiki/Reaper_Robe,
1820,1821,Fox Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a4/Fox_Mask.png/revision/latest?cb=20200516212646,https://terraria.fandom.com/wiki/Fox_Mask,
1821,1822,Fox Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/91/Fox_Shirt.png/revision/latest?cb=20200516212648,https://terraria.fandom.com/wiki/Fox_Shirt,
1822,1823,Fox Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/46/Fox_Pants.png/revision/latest?cb=20200516212647,https://terraria.fandom.com/wiki/Fox_Pants,
1823,1824,Cat Ears,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/ab/Cat_Ears.png/revision/latest?cb=20200516204117,https://terraria.fandom.com/wiki/Cat_Ears,
1824,1825,Bloody Machete,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/4c/Bloody_Machete.png/revision/latest?cb=20200516193534,https://terraria.fandom.com/wiki/Bloody_Machete,
1825,1826,The Horseman's Blade,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/93/The_Horseman%27s_Blade.png/revision/latest?cb=20200516222845,https://terraria.fandom.com/wiki/The_Horseman%27s_Blade,
1826,1827,Bladed Glove,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/20/Bladed_Glove.png/revision/latest?cb=20221121032306,https://terraria.fandom.com/wiki/Bladed_Glove,
1827,1828,Pumpkin Seed,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/67/Pumpkin_Seed.png/revision/latest?cb=20200516220837,https://terraria.fandom.com/wiki/Pumpkin_Seed,
1828,1829,Spooky Hook,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f0/Spooky_Hook.png/revision/latest?cb=20200516222352,https://terraria.fandom.com/wiki/Spooky_Hook,
1829,1830,Spooky Wings,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a8/Spooky_Wings.png/revision/latest?cb=20200516222403,https://terraria.fandom.com/wiki/Spooky_Wings,
1830,1831,Spooky Twig,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/8d/Spooky_Twig.png/revision/latest?cb=20200516222402,https://terraria.fandom.com/wiki/Spooky_Twig,
1831,1832,Spooky Helmet,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/8b/Spooky_Helmet.png/revision/latest?cb=20200516222351,https://terraria.fandom.com/wiki/Spooky_Helmet,
1832,1833,Spooky Breastplate,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/ae/Spooky_Breastplate.png/revision/latest?cb=20200516222341,https://terraria.fandom.com/wiki/Spooky_Breastplate,
1833,1834,Spooky Leggings,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/74/Spooky_Leggings.png/revision/latest?cb=20200516222355,https://terraria.fandom.com/wiki/Spooky_Leggings,
1834,1835,Stake Launcher,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/04/Stake_Launcher.png/revision/latest?cb=20200516222432,https://terraria.fandom.com/wiki/Stake_Launcher,
1835,1836,Stake,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/65/Stake.png/revision/latest?cb=20200516222433,https://terraria.fandom.com/wiki/Stake,
1836,1837,Cursed Sapling,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/1c/Cursed_Sapling.png/revision/latest?cb=20200516210836,https://terraria.fandom.com/wiki/Cursed_Sapling,
1837,1838,Space Creature Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/20/Space_Creature_Mask.png/revision/latest?cb=20200516222207,https://terraria.fandom.com/wiki/Space_Creature_Mask,
1838,1839,Space Creature Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/14/Space_Creature_Shirt.png/revision/latest?cb=20200516222210,https://terraria.fandom.com/wiki/Space_Creature_Shirt,
1839,1840,Space Creature Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/d7/Space_Creature_Pants.png/revision/latest?cb=20200516222208,https://terraria.fandom.com/wiki/Space_Creature_Pants,
1840,1841,Wolf Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/78/Wolf_Mask.png/revision/latest?cb=20200516223616,https://terraria.fandom.com/wiki/Wolf_Mask,
1841,1842,Wolf Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b1/Wolf_Shirt.png/revision/latest?cb=20200516223618,https://terraria.fandom.com/wiki/Wolf_Shirt,
1842,1843,Wolf Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/5a/Wolf_Pants.png/revision/latest?cb=20200516223617,https://terraria.fandom.com/wiki/Wolf_Pants,
1843,1844,Pumpkin Moon Medallion,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/83/Pumpkin_Moon_Medallion.png/revision/latest?cb=20200516220830,https://terraria.fandom.com/wiki/Pumpkin_Moon_Medallion,
1844,1845,Necromantic Scroll,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/67/Necromantic_Scroll.png/revision/latest?cb=20200516215813,https://terraria.fandom.com/wiki/Necromantic_Scroll,
1845,1846,Jacking Skeletron,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/79/Jacking_Skeletron.png/revision/latest?cb=20200516214335,https://terraria.fandom.com/wiki/Jacking_Skeletron,
1846,1847,Bitter Harvest,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/6f/Bitter_Harvest.png/revision/latest?cb=20200516191817,https://terraria.fandom.com/wiki/Bitter_Harvest,
1847,1848,Blood Moon Countess,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e4/Blood_Moon_Countess.png/revision/latest?cb=20200516193440,https://terraria.fandom.com/wiki/Blood_Moon_Countess,
1848,1849,Hallow's Eve,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/18/Hallow%27s_Eve.png/revision/latest?cb=20200516213825,https://terraria.fandom.com/wiki/Hallow%27s_Eve,
1849,1850,Morbid Curiosity,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3e/Morbid_Curiosity.png/revision/latest?cb=20200516215436,https://terraria.fandom.com/wiki/Morbid_Curiosity,
1850,1851,Treasure Hunter Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/0b/Treasure_Hunter_Shirt.png/revision/latest?cb=20200814170452,https://terraria.fandom.com/wiki/Treasure_Hunter_Shirt,
1851,1852,Treasure Hunter Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/5f/Treasure_Hunter_Pants.png/revision/latest?cb=20200516223107,https://terraria.fandom.com/wiki/Treasure_Hunter_Pants,
1852,1853,Dryad Coverings,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a9/Dryad_Coverings.png/revision/latest?cb=20200516211534,https://terraria.fandom.com/wiki/Dryad_Coverings,
1853,1854,Dryad Loincloth,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3c/Dryad_Loincloth.png/revision/latest?cb=20200808232336,https://terraria.fandom.com/wiki/Dryad_Loincloth,
1854,1855,Mourning Wood Trophy,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/ac/Mourning_Wood_Trophy.png/revision/latest?cb=20200516215448,https://terraria.fandom.com/wiki/Mourning_Wood_Trophy,
1855,1856,Pumpking Trophy,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/cf/Pumpking_Trophy.png/revision/latest?cb=20200516220848,https://terraria.fandom.com/wiki/Pumpking_Trophy,
1856,1857,Jack 'O Lantern Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f2/Jack_%27O_Lantern_Mask.png/revision/latest?cb=20200516214331,https://terraria.fandom.com/wiki/Jack_%27O_Lantern_Mask,
1857,1858,Sniper Scope,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3a/Sniper_Scope.png/revision/latest?cb=20200516222051,https://terraria.fandom.com/wiki/Sniper_Scope,
1858,1859,Heart Lantern,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/63/Heart_Lantern.png/revision/latest?cb=20200516213912,https://terraria.fandom.com/wiki/Heart_Lantern,
1859,1860,Jellyfish Diving Gear,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/c7/Jellyfish_Diving_Gear.png/revision/latest?cb=20200516214338,https://terraria.fandom.com/wiki/Jellyfish_Diving_Gear,
1860,1861,Arctic Diving Gear,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/20/Arctic_Diving_Gear.png/revision/latest?cb=20200516185933,https://terraria.fandom.com/wiki/Arctic_Diving_Gear,
1861,1862,Frostspark Boots,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/19/Frostspark_Boots.png/revision/latest?cb=20200516212718,https://terraria.fandom.com/wiki/Frostspark_Boots,
1862,1863,Fart in a Balloon,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/6f/Fart_in_a_Balloon.png/revision/latest?cb=20200730155348,https://terraria.fandom.com/wiki/Fart_in_a_Balloon,
1863,1864,Papyrus Scarab,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a8/Papyrus_Scarab.png/revision/latest?cb=20200516220254,https://terraria.fandom.com/wiki/Papyrus_Scarab,
1864,1865,Celestial Stone,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/c5/Celestial_Stone.png/revision/latest?cb=20200516204200,https://terraria.fandom.com/wiki/Celestial_Stone,
1865,1866,Hoverboard,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/20/Hoverboard.png/revision/latest?cb=20200516214132,https://terraria.fandom.com/wiki/Hoverboard,
1866,1867,Candy Cane,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/13/Candy_Cane.png/revision/latest?cb=20200516204052,https://terraria.fandom.com/wiki/Candy_Cane,
1867,1868,Sugar Plum,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/91/Sugar_Plum.png/revision/latest?cb=20200516222638,https://terraria.fandom.com/wiki/Sugar_Plum,
1868,1869,Present,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/02/Present.png/revision/latest?cb=20200731165548,https://terraria.fandom.com/wiki/Present,
1869,1870,Red Ryder,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/09/Red_Ryder.png/revision/latest?cb=20200807041733,https://terraria.fandom.com/wiki/Red_Ryder,
1870,1871,Festive Wings,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/81/Festive_Wings.png/revision/latest?cb=20200516212214,https://terraria.fandom.com/wiki/Festive_Wings,
1871,1872,Pine Tree Block,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/31/Pine_Tree_Block.png/revision/latest?cb=20200516220444,https://terraria.fandom.com/wiki/Pine_Tree_Block,
