,ID,Name,Image,Link,Type
1657,1658,Harpy Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/6d/Harpy_Banner.png/revision/latest?cb=20200516213859,https://terraria.fandom.com/wiki/Harpy_Banner,Furniture
1658,1659,Hellbat Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/bf/Hellbat_Banner.png/revision/latest?cb=20200516213926,https://terraria.fandom.com/wiki/Hellbat_Banner,Furniture
1659,1660,Herpling Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/cb/Herpling_Banner.png/revision/latest?cb=20200516213957,https://terraria.fandom.com/wiki/Herpling_Banner,Furniture
1660,1661,Hornet Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/71/Hornet_Banner.png/revision/latest?cb=20200516214126,https://terraria.fandom.com/wiki/Hornet_Banner,Furniture
1661,1662,Ice Elemental Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/d7/Ice_Elemental_Banner.png/revision/latest?cb=20200516214155,https://terraria.fandom.com/wiki/Ice_Elemental_Banner,Furniture
1662,1663,Icy Merman Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/70/Icy_Merman_Banner.png/revision/latest?cb=20200516214222,https://terraria.fandom.com/wiki/Icy_Merman_Banner,Furniture
1663,1664,Fire Imp Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/50/Fire_Imp_Banner.png/revision/latest?cb=20200516212306,https://terraria.fandom.com/wiki/Fire_Imp_Banner,Furniture
1664,1665,Blue Jellyfish Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/50/Blue_Jellyfish_Banner.png/revision/latest?cb=20200516195320,https://terraria.fandom.com/wiki/Blue_Jellyfish_Banner,Furniture
1665,1666,Jungle Creeper Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3a/Jungle_Creeper_Banner.png/revision/latest?cb=20200516214402,https://terraria.fandom.com/wiki/Jungle_Creeper_Banner,Furniture
1666,1667,Lihzahrd Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/5e/Lihzahrd_Banner.png/revision/latest?cb=20200516214749,https://terraria.fandom.com/wiki/Lihzahrd_Banner,Furniture
1667,1668,Man Eater Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/09/Man_Eater_Banner.png/revision/latest?cb=20200516215040,https://terraria.fandom.com/wiki/Man_Eater_Banner,Furniture
1668,1669,Meteor Head Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/8d/Meteor_Head_Banner.png/revision/latest?cb=20200516215252,https://terraria.fandom.com/wiki/Meteor_Head_Banner,Furniture
1669,1670,Moth Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a4/Moth_Banner.png/revision/latest?cb=20200516215440,https://terraria.fandom.com/wiki/Moth_Banner,Furniture
1670,1671,Mummy Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a5/Mummy_Banner.png/revision/latest?cb=20200516215508,https://terraria.fandom.com/wiki/Mummy_Banner,Furniture
1671,1672,Mushi Ladybug Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/fd/Mushi_Ladybug_Banner.png/revision/latest?cb=20200516215515,https://terraria.fandom.com/wiki/Mushi_Ladybug_Banner,Furniture
1672,1673,Parrot Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/56/Parrot_Banner.png/revision/latest?cb=20200516220258,https://terraria.fandom.com/wiki/Parrot_Banner,Furniture
1673,1674,Pigron Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f1/Pigron_Banner.png/revision/latest?cb=20200516220429,https://terraria.fandom.com/wiki/Pigron_Banner,Furniture
1674,1675,Piranha Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/ce/Piranha_Banner.png/revision/latest?cb=20200516220554,https://terraria.fandom.com/wiki/Piranha_Banner,Furniture
1675,1676,Pirate Deckhand Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/25/Pirate_Deckhand_Banner.png/revision/latest?cb=20200516220602,https://terraria.fandom.com/wiki/Pirate_Deckhand_Banner,Furniture
1676,1677,Pixie Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/da/Pixie_Banner.png/revision/latest?cb=20200516220611,https://terraria.fandom.com/wiki/Pixie_Banner,Furniture
1677,1678,Raincoat Zombie Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/ea/Raincoat_Zombie_Banner.png/revision/latest?cb=20200516221006,https://terraria.fandom.com/wiki/Raincoat_Zombie_Banner,Furniture
1678,1679,Reaper Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/21/Reaper_Banner.png/revision/latest?cb=20200516221024,https://terraria.fandom.com/wiki/Reaper_Banner,Furniture
1679,1680,Shark Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/99/Shark_Banner.png/revision/latest?cb=20200516221700,https://terraria.fandom.com/wiki/Shark_Banner,Furniture
1680,1681,Skeleton Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/2b/Skeleton_Banner.png/revision/latest?cb=20200516221845,https://terraria.fandom.com/wiki/Skeleton_Banner,Furniture
1681,1682,Dark Caster Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f8/Dark_Caster_Banner.png/revision/latest?cb=20200516211055,https://terraria.fandom.com/wiki/Dark_Caster_Banner,Furniture
1682,1683,Blue Slime Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/5e/Blue_Slime_Banner.png/revision/latest?cb=20200516195501,https://terraria.fandom.com/wiki/Blue_Slime_Banner,Furniture
1683,1684,Snow Flinx Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/c9/Snow_Flinx_Banner.png/revision/latest?cb=20200516222059,https://terraria.fandom.com/wiki/Snow_Flinx_Banner,Furniture
1684,1685,Wall Creeper Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/5d/Wall_Creeper_Banner.png/revision/latest?cb=20200516223427,https://terraria.fandom.com/wiki/Wall_Creeper_Banner,Furniture
1685,1686,Spore Zombie Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/65/Spore_Zombie_Banner.png/revision/latest?cb=20200516222411,https://terraria.fandom.com/wiki/Spore_Zombie_Banner,Furniture
1686,1687,Swamp Thing Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7c/Swamp_Thing_Banner.png/revision/latest?cb=20200516222711,https://terraria.fandom.com/wiki/Swamp_Thing_Banner,Furniture
1687,1688,Giant Tortoise Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e2/Giant_Tortoise_Banner.png/revision/latest?cb=20200516212859,https://terraria.fandom.com/wiki/Giant_Tortoise_Banner,Furniture
1688,1689,Toxic Sludge Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/ac/Toxic_Sludge_Banner.png/revision/latest?cb=20200516223049,https://terraria.fandom.com/wiki/Toxic_Sludge_Banner,Furniture
1689,1690,Umbrella Slime Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/75/Umbrella_Slime_Banner.png/revision/latest?cb=20200516223234,https://terraria.fandom.com/wiki/Umbrella_Slime_Banner,Furniture
1690,1691,Unicorn Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3e/Unicorn_Banner.png/revision/latest?cb=20200516223245,https://terraria.fandom.com/wiki/Unicorn_Banner,Furniture
1691,1692,Vampire Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/8b/Vampire_Banner.png/revision/latest?cb=20200516223308,https://terraria.fandom.com/wiki/Vampire_Banner,Furniture
1692,1693,Vulture Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/22/Vulture_Banner.png/revision/latest?cb=20200516223421,https://terraria.fandom.com/wiki/Vulture_Banner,Furniture
1693,1694,Nymph Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f0/Nymph_Banner.png/revision/latest?cb=20200516215846,https://terraria.fandom.com/wiki/Nymph_Banner,Furniture
1694,1695,Werewolf Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/90/Werewolf_Banner.png/revision/latest?cb=20200516223517,https://terraria.fandom.com/wiki/Werewolf_Banner,Furniture
1695,1696,Wolf Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/62/Wolf_Banner.png/revision/latest?cb=20200516223615,https://terraria.fandom.com/wiki/Wolf_Banner,Furniture
1696,1697,World Feeder Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/d6/World_Feeder_Banner.png/revision/latest?cb=20200516223657,https://terraria.fandom.com/wiki/World_Feeder_Banner,Furniture
1697,1698,Worm Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/84/Worm_Banner.png/revision/latest?cb=20200516223700,https://terraria.fandom.com/wiki/Worm_Banner,Furniture
1698,1699,Wraith Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9d/Wraith_Banner.png/revision/latest?cb=20200516223717,https://terraria.fandom.com/wiki/Wraith_Banner,Furniture
1699,1700,Wyvern Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/eb/Wyvern_Banner.png/revision/latest?cb=20200516223722,https://terraria.fandom.com/wiki/Wyvern_Banner,Furniture
1700,1701,Zombie Banner,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/11/Zombie_Banner.png/revision/latest?cb=20200516223833,https://terraria.fandom.com/wiki/Zombie_Banner,Furniture
1701,1702,Glass Platform,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/14/Glass_Platform.png/revision/latest?cb=20200516212931,https://terraria.fandom.com/wiki/Glass_Platform,Furniture
1702,1703,Glass Chair,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/fc/Glass_Chair.png/revision/latest?cb=20200516212919,https://terraria.fandom.com/wiki/Glass_Chair,Furniture
1703,1704,Golden Chair,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/14/Golden_Chair.png/revision/latest?cb=20200516213340,https://terraria.fandom.com/wiki/Golden_Chair,Furniture
1704,1705,Golden Toilet,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/1e/Golden_Toilet.png/revision/latest?cb=20200516213410,https://terraria.fandom.com/wiki/Golden_Toilet,Furniture
1705,1706,Bar Stool,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/43/Bar_Stool.png/revision/latest?cb=20200516190731,https://terraria.fandom.com/wiki/Bar_Stool,Furniture
1706,1707,Honey Chair,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/d2/Honey_Chair.png/revision/latest?cb=20200516214027,https://terraria.fandom.com/wiki/Honey_Chair,Furniture
1707,1708,Steampunk Chair,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/4a/Steampunk_Chair.png/revision/latest?cb=20200516222534,https://terraria.fandom.com/wiki/Steampunk_Chair,Furniture
1708,1709,Glass Door,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/06/Glass_Door.png/revision/latest?cb=20200516212924,https://terraria.fandom.com/wiki/Glass_Door,Furniture
1709,1710,Golden Door,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/0a/Golden_Door.png/revision/latest?cb=20200516213350,https://terraria.fandom.com/wiki/Golden_Door,Furniture
1710,1711,Honey Door,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/6e/Honey_Door.png/revision/latest?cb=20200516214039,https://terraria.fandom.com/wiki/Honey_Door,Furniture
1711,1712,Steampunk Door,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e6/Steampunk_Door.png/revision/latest?cb=20200516222538,https://terraria.fandom.com/wiki/Steampunk_Door,Furniture
1712,1713,Glass Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/23/Glass_Table.png/revision/latest?cb=20200516212934,https://terraria.fandom.com/wiki/Glass_Table,Furniture
1713,1714,Banquet Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/ee/Banquet_Table.png/revision/latest?cb=20200516190726,https://terraria.fandom.com/wiki/Banquet_Table,Furniture
1714,1715,Bar,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e1/Bar.png/revision/latest?cb=20200516190737,https://terraria.fandom.com/wiki/Bar,Furniture
1715,1716,Golden Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/53/Golden_Table.png/revision/latest?cb=20200516213409,https://terraria.fandom.com/wiki/Golden_Table,Furniture
1716,1717,Honey Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/76/Honey_Table.png/revision/latest?cb=20200516214112,https://terraria.fandom.com/wiki/Honey_Table,Furniture
1717,1718,Steampunk Table,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f9/Steampunk_Table.png/revision/latest?cb=20200516222554,https://terraria.fandom.com/wiki/Steampunk_Table,Furniture
1718,1719,Glass Bed,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/d6/Glass_Bed.png/revision/latest?cb=20200516212913,https://terraria.fandom.com/wiki/Glass_Bed,Furniture
1719,1720,Golden Bed,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7d/Golden_Bed.png/revision/latest?cb=20200516213330,https://terraria.fandom.com/wiki/Golden_Bed,Furniture
1720,1721,Honey Bed,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/90/Honey_Bed.png/revision/latest?cb=20200516214019,https://terraria.fandom.com/wiki/Honey_Bed,Furniture
1721,1722,Steampunk Bed,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f3/Steampunk_Bed.png/revision/latest?cb=20200516222528,https://terraria.fandom.com/wiki/Steampunk_Bed,Furniture
1722,1723,Living Wood Wall,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/92/Living_Wood_Wall.png/revision/latest?cb=20200516214909,https://terraria.fandom.com/wiki/Living_Wood_Wall,Wall
1723,1724,Fart in a Jar,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/de/Fart_in_a_Jar.png/revision/latest?cb=20200730162925,https://terraria.fandom.com/wiki/Fart_in_a_Jar,Accessory
1724,1725,Pumpkin,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/64/Pumpkin.png/revision/latest?cb=20200516220846,https://terraria.fandom.com/wiki/Pumpkin,Block
1725,1726,Pumpkin Wall,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/cc/Pumpkin_Wall.png/revision/latest?cb=20200516220844,https://terraria.fandom.com/wiki/Pumpkin_Wall,Wall
1726,1727,Hay,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/aa/Hay.png/revision/latest?cb=20200516213906,https://terraria.fandom.com/wiki/Hay,Block
1727,1728,Hay Wall,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/57/Hay_Wall.png/revision/latest?cb=20200516213905,https://terraria.fandom.com/wiki/Hay_Wall,Wall
1728,1729,Spooky Wood,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3c/Spooky_Wood.png/revision/latest?cb=20200516222406,https://terraria.fandom.com/wiki/Spooky_Wood,Block
1729,1730,Spooky Wood Wall,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/88/Spooky_Wood_Wall.png/revision/latest?cb=20200516222405,https://terraria.fandom.com/wiki/Spooky_Wood_Wall,Wall
1730,1731,Pumpkin Helmet,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/bc/Pumpkin_Helmet.png/revision/latest?cb=20200516220824,https://terraria.fandom.com/wiki/Pumpkin_Helmet,Armor
1731,1732,Pumpkin Breastplate,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/d6/Pumpkin_Breastplate.png/revision/latest?cb=20200516220813,https://terraria.fandom.com/wiki/Pumpkin_Breastplate,Armor
1732,1733,Pumpkin Leggings,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/05/Pumpkin_Leggings.png/revision/latest?cb=20200516220828,https://terraria.fandom.com/wiki/Pumpkin_Leggings,Armor
1733,1734,Candy Apple,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/2e/Candy_Apple.png/revision/latest?cb=20200516203946,https://terraria.fandom.com/wiki/Candy_Apple,Miscellaneous
1734,1735,Soul Cake,https://static.wikia.nocookie.net/terraria_gamepedia/images/d/dc/Soul_Cake.png/revision/latest?cb=20200516222150,https://terraria.fandom.com/wiki/Soul_Cake,Miscellaneous
1735,1736,Nurse Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/36/Nurse_Hat.png/revision/latest?cb=20200516215841,https://terraria.fandom.com/wiki/Nurse_Hat,Vanity
1736,1737,Nurse Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/cd/Nurse_Shirt.png/revision/latest?cb=20200808235021,https://terraria.fandom.com/wiki/Nurse_Shirt,Vanity
1737,1738,Nurse Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a0/Nurse_Pants.png/revision/latest?cb=20200808234855,https://terraria.fandom.com/wiki/Nurse_Pants,Vanity
1738,1739,Wizard's Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/88/Wizard%27s_Hat.png/revision/latest?cb=20200729221640,https://terraria.fandom.com/wiki/Wizard%27s_Hat,Vanity
1739,1740,Guy Fawkes Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/ea/Guy_Fawkes_Mask.png/revision/latest?cb=20200516213748,https://terraria.fandom.com/wiki/Guy_Fawkes_Mask,Vanity
1740,1741,Dye Trader Robe,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/8d/Dye_Trader_Robe.png/revision/latest?cb=20200516211624,https://terraria.fandom.com/wiki/Dye_Trader_Robe,Vanity
1741,1742,Steampunk Goggles,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/aa/Steampunk_Goggles.png/revision/latest?cb=20200516222540,https://terraria.fandom.com/wiki/Steampunk_Goggles,Vanity
1742,1743,Cyborg Helmet,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/60/Cyborg_Helmet.png/revision/latest?cb=20201013180201,https://terraria.fandom.com/wiki/Cyborg_Helmet,Vanity
1743,1744,Cyborg Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/13/Cyborg_Shirt.png/revision/latest?cb=20200516211033,https://terraria.fandom.com/wiki/Cyborg_Shirt,Vanity
1744,1745,Cyborg Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/02/Cyborg_Pants.png/revision/latest?cb=20200516211030,https://terraria.fandom.com/wiki/Cyborg_Pants,Vanity
1745,1746,Creeper Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/ff/Creeper_Mask.png/revision/latest?cb=20200516210324,https://terraria.fandom.com/wiki/Creeper_Mask,Vanity
1746,1747,Creeper Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a5/Creeper_Shirt.png/revision/latest?cb=20200516210327,https://terraria.fandom.com/wiki/Creeper_Shirt,Vanity
1747,1748,Creeper Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3f/Creeper_Pants.png/revision/latest?cb=20200516210326,https://terraria.fandom.com/wiki/Creeper_Pants,Vanity
1748,1749,Cat Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/97/Cat_Mask.png/revision/latest?cb=20200516204120,https://terraria.fandom.com/wiki/Cat_Mask,Vanity
1749,1750,Cat Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/25/Cat_Shirt.png/revision/latest?cb=20200516204123,https://terraria.fandom.com/wiki/Cat_Shirt,Vanity
1750,1751,Cat Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/ce/Cat_Pants.png/revision/latest?cb=20200516204121,https://terraria.fandom.com/wiki/Cat_Pants,Vanity
1751,1752,Ghost Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f5/Ghost_Mask.png/revision/latest?cb=20200516212840,https://terraria.fandom.com/wiki/Ghost_Mask,Vanity
1752,1753,Ghost Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/23/Ghost_Shirt.png/revision/latest?cb=20200516212841,https://terraria.fandom.com/wiki/Ghost_Shirt,Vanity
1753,1754,Pumpkin Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/ba/Pumpkin_Mask.png/revision/latest?cb=20200803214403,https://terraria.fandom.com/wiki/Pumpkin_Mask,Vanity
1754,1755,Pumpkin Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/a/a6/Pumpkin_Shirt.png/revision/latest?cb=20200516220838,https://terraria.fandom.com/wiki/Pumpkin_Shirt,Vanity
1755,1756,Pumpkin Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/5/54/Pumpkin_Pants.png/revision/latest?cb=20200516220832,https://terraria.fandom.com/wiki/Pumpkin_Pants,Vanity
1756,1757,Robot Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/3e/Robot_Mask.png/revision/latest?cb=20200516221245,https://terraria.fandom.com/wiki/Robot_Mask,Vanity
1757,1758,Robot Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/74/Robot_Shirt.png/revision/latest?cb=20200516221247,https://terraria.fandom.com/wiki/Robot_Shirt,Vanity
1758,1759,Robot Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9c/Robot_Pants.png/revision/latest?cb=20200516221246,https://terraria.fandom.com/wiki/Robot_Pants,Vanity
1759,1760,Unicorn Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/90/Unicorn_Mask.png/revision/latest?cb=20200516223252,https://terraria.fandom.com/wiki/Unicorn_Mask,Vanity
1760,1761,Unicorn Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/bd/Unicorn_Shirt.png/revision/latest?cb=20200516223255,https://terraria.fandom.com/wiki/Unicorn_Shirt,Vanity
1761,1762,Unicorn Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/26/Unicorn_Pants.png/revision/latest?cb=20200516223254,https://terraria.fandom.com/wiki/Unicorn_Pants,Vanity
1762,1763,Vampire Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9a/Vampire_Mask.png/revision/latest?cb=20200901203021,https://terraria.fandom.com/wiki/Vampire_Mask,Vanity
1763,1764,Vampire Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/43/Vampire_Shirt.png/revision/latest?cb=20200516223313,https://terraria.fandom.com/wiki/Vampire_Shirt,Vanity
1764,1765,Vampire Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/bf/Vampire_Pants.png/revision/latest?cb=20200516223312,https://terraria.fandom.com/wiki/Vampire_Pants,Vanity
1765,1766,Witch Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/18/Witch_Hat.png/revision/latest?cb=20200516223605,https://terraria.fandom.com/wiki/Witch_Hat,Vanity
1766,1767,Leprechaun Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/49/Leprechaun_Hat.png/revision/latest?cb=20201013180241,https://terraria.fandom.com/wiki/Leprechaun_Hat,Vanity
1767,1768,Leprechaun Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b6/Leprechaun_Shirt.png/revision/latest?cb=20200516214649,https://terraria.fandom.com/wiki/Leprechaun_Shirt,Vanity
1768,1769,Leprechaun Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b4/Leprechaun_Pants.png/revision/latest?cb=20200516214648,https://terraria.fandom.com/wiki/Leprechaun_Pants,Vanity
1769,1770,Pixie Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/41/Pixie_Shirt.png/revision/latest?cb=20200516220615,https://terraria.fandom.com/wiki/Pixie_Shirt,Vanity
1770,1771,Pixie Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e0/Pixie_Pants.png/revision/latest?cb=20200516220614,https://terraria.fandom.com/wiki/Pixie_Pants,Vanity
1771,1772,Princess Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/e9/Princess_Hat.png/revision/latest?cb=20200516220758,https://terraria.fandom.com/wiki/Princess_Hat,Vanity
1772,1773,Princess Dress,https://static.wikia.nocookie.net/terraria_gamepedia/images/3/38/Princess_Dress.png/revision/latest?cb=20200516220756,https://terraria.fandom.com/wiki/Princess_Dress,Vanity
1773,1774,Goodie Bag,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/08/Goodie_Bag.png/revision/latest?cb=20200516213437,https://terraria.fandom.com/wiki/Goodie_Bag,Grab bag
1774,1775,Witch Dress,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f3/Witch_Dress.png/revision/latest?cb=20200516223604,https://terraria.fandom.com/wiki/Witch_Dress,Vanity
1775,1776,Witch Boots,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/f1/Witch_Boots.png/revision/latest?cb=20200516223603,https://terraria.fandom.com/wiki/Witch_Boots,Vanity
1776,1777,Bride of Frankenstein Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/6/60/Bride_of_Frankenstein_Mask.png/revision/latest?cb=20200516201153,https://terraria.fandom.com/wiki/Bride_of_Frankenstein_Mask,Vanity
1777,1778,Bride of Frankenstein Dress,https://static.wikia.nocookie.net/terraria_gamepedia/images/b/b6/Bride_of_Frankenstein_Dress.png/revision/latest?cb=20200516201149,https://terraria.fandom.com/wiki/Bride_of_Frankenstein_Dress,Vanity
1778,1779,Karate Tortoise Mask,https://static.wikia.nocookie.net/terraria_gamepedia/images/2/2d/Karate_Tortoise_Mask.png/revision/latest?cb=20200516214426,https://terraria.fandom.com/wiki/Karate_Tortoise_Mask,Vanity
1779,1780,Karate Tortoise Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7d/Karate_Tortoise_Shirt.png/revision/latest?cb=20200516214428,https://terraria.fandom.com/wiki/Karate_Tortoise_Shirt,Vanity
1780,1781,Karate Tortoise Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7a/Karate_Tortoise_Pants.png/revision/latest?cb=20200516214427,https://terraria.fandom.com/wiki/Karate_Tortoise_Pants,Vanity
1781,1782,Candy Corn Rifle,https://static.wikia.nocookie.net/terraria_gamepedia/images/f/fa/Candy_Corn_Rifle.png/revision/latest?cb=20200516204056,https://terraria.fandom.com/wiki/Candy_Corn_Rifle,Weapon
1782,1783,Candy Corn,https://static.wikia.nocookie.net/terraria_gamepedia/images/e/ee/Candy_Corn.png/revision/latest?cb=20200516204058,https://terraria.fandom.com/wiki/Candy_Corn,Ammunition
1783,1784,Jack 'O Lantern Launcher,https://static.wikia.nocookie.net/terraria_gamepedia/images/9/9a/Jack_%27O_Lantern_Launcher.png/revision/latest?cb=20200516214329,https://terraria.fandom.com/wiki/Jack_%27O_Lantern_Launcher,Weapon
1784,1785,Explosive Jack 'O Lantern,https://static.wikia.nocookie.net/terraria_gamepedia/images/c/c6/Explosive_Jack_%27O_Lantern.png/revision/latest?cb=20200516212007,https://terraria.fandom.com/wiki/Explosive_Jack_%27O_Lantern,Ammunition
1785,1786,Sickle,https://static.wikia.nocookie.net/terraria_gamepedia/images/0/02/Sickle.png/revision/latest?cb=20200516221752,https://terraria.fandom.com/wiki/Sickle,Weapon
1786,1787,Pumpkin Pie,https://static.wikia.nocookie.net/terraria_gamepedia/images/7/7d/Pumpkin_Pie.png/revision/latest?cb=20200517000631,https://terraria.fandom.com/wiki/Pumpkin_Pie,Potion
1787,1788,Scarecrow Hat,https://static.wikia.nocookie.net/terraria_gamepedia/images/4/45/Scarecrow_Hat.png/revision/latest?cb=20200516221525,https://terraria.fandom.com/wiki/Scarecrow_Hat,Vanity
1788,1789,Scarecrow Shirt,https://static.wikia.nocookie.net/terraria_gamepedia/images/1/1d/Scarecrow_Shirt.png/revision/latest?cb=20200516221527,https://terraria.fandom.com/wiki/Scarecrow_Shirt,Vanity
1789,1790,Scarecrow Pants,https://static.wikia.nocookie.net/terraria_gamepedia/images/8/84/Scarecrow_Pants.png/revision/latest?cb=20200516221526,https://terraria.fandom.com/wiki/Scarecrow_Pants,Vanity
